id,name,location,href,company,gbfs_href,system,source,ebikes,license,scooters,instances,latitude,longitude,country
publibike-bern,PubliBike Bern,"{'latitude': 46.94841, 'longitude': 7.43767, 'city': 'Bern', 'country': 'CH'}",/v2/networks/publibike-bern,['PubliBike AG'],,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,46.94841,7.43767,CH
publibike-fribourg,PubliBike Fribourg,"{'latitude': 46.805708, 'longitude': 7.160339, 'city': 'Fribourg', 'country': 'CH'}",/v2/networks/publibike-fribourg,['PubliBike AG'],,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,46.805708,7.160339,CH
publibike-lausanne-morges,PubliBike Lausanne-Morges,"{'latitude': 46.516649, 'longitude': 6.62948, 'city': 'Lausanne', 'country': 'CH'}",/v2/networks/publibike-lausanne-morges,['PubliBike AG'],,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,46.516649,6.62948,CH
publibike-region-de-nyon,PubliBike Région de Nyon,"{'latitude': 46.381706, 'longitude': 6.240311, 'city': 'Nyon', 'country': 'CH'}",/v2/networks/publibike-region-de-nyon,['PubliBike AG'],,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,46.381706,6.240311,CH
publibike-sottoceneri-ti,PubliBike Sottoceneri (TI),"{'latitude': 46.00491, 'longitude': 8.95244, 'city': 'Lugano', 'country': 'CH'}",/v2/networks/publibike-sottoceneri-ti,['PubliBike AG'],,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,46.00491,8.95244,CH
publibike-zuerich,PubliBike Zürich,"{'latitude': 47.38728, 'longitude': 8.53767, 'city': 'Zürich', 'country': 'CH'}",/v2/networks/publibike-zuerich,['PubliBike AG'],,PubliBike,https://api.publibike.ch/v1/static/api.html,,,,,47.38728,8.53767,CH
punpunbikeshare,Pun Pun Bike Share,"{'latitude': 13.75, 'longitude': 100.516667, 'city': 'Bangkok', 'country': 'TH'}",/v2/networks/punpunbikeshare,['BTS Group Holdings'],,,,,,,,13.75,100.516667,TH
qrobici,Qrobici,"{'latitude': 20.5939, 'longitude': -100.3958, 'city': 'Santiago de Querétaro', 'country': 'MX'}",/v2/networks/qrobici,"['Municipio de Querétaro', 'EMU (Estrategias de movilidad Urbana)']",,,,,,,,20.5939,-100.3958,MX
ready4green-graben,Graben - ready4green,"{'latitude': 51.1242, 'longitude': 10.8984, 'city': 'Graben', 'country': 'DE'}",/v2/networks/ready4green-graben,['Nextbike GmbH'],,Nextbike,,,,,,51.1242,10.8984,DE
redding,Redding BCycle,"{'latitude': 40.5875, 'longitude': -122.386, 'city': 'Redding, CA', 'country': 'US'}",/v2/networks/redding,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_redding/gbfs.json,BCycle,,,,,,40.5875,-122.386,US
reddy-bike-share,Reddy Bike Share,"{'latitude': 42.89373841865211, 'longitude': -78.8718044757843, 'city': 'Buffalo, NY', 'country': 'US'}",/v2/networks/reddy-bike-share,"['Shared Mobility Inc.', 'Social Bicycles Inc.']",https://reddybikeshare.socialbicycles.com/opendata/gbfs.json,,,,,,,42.89373841865211,-78.8718044757843,US
reggio-emilia,Mi Muovo in Bici,"{'latitude': 44.6989932, 'longitude': 10.6296859, 'city': 'Reggio Emilia', 'country': 'IT'}",/v2/networks/reggio-emilia,['Comunicare S.r.l.'],,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=155,,,,,44.6989932,10.6296859,IT
regivelo-kreuzlingen,Regivelo,"{'latitude': 47.646, 'longitude': 9.1716, 'city': 'Kreuzlingen', 'country': 'CH'}",/v2/networks/regivelo-kreuzlingen,"['Regivelo', 'Donkey Republic']",https://stables.donkey.bike/api/public/gbfs/2/donkey_kreuzlingen/gbfs.json,,,,,,,47.646,9.1716,CH
relay-atlanta,HOPR,"{'latitude': 33.7627941119619, 'longitude': -84.38727110624313, 'city': 'Atlanta, GA', 'country': 'US'}",/v2/networks/relay-atlanta,['CycleHop LLC'],https://gbfs.hopr.city/api/gbfs/20/,,,,,,,33.7627941119619,-84.38727110624313,US
revgmobic,mobic,"{'latitude': 50.8493, 'longitude': 6.6687, 'city': 'REVG', 'country': 'DE'}",/v2/networks/revgmobic,['Rhein-Erft-Verkehrsgesellschaft mbH'],,Nextbike,,,,,,50.8493,6.6687,DE
rietinbici,Rietinbici,"{'latitude': 42.40262397383167, 'longitude': 12.86099910736084, 'city': 'Rieti', 'country': 'IT'}",/v2/networks/rietinbici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=158,,,,,42.40262397383167,12.86099910736084,IT
rimini,Mi Muovo in Bici,"{'latitude': 44.0570817, 'longitude': 12.5646003, 'city': 'Rimini', 'country': 'IT'}",/v2/networks/rimini,['Comunicare S.r.l.'],,Bicincittà,http://www.mimuovoinbici.it/frmLeStazioni.aspx?ID=149,,,,,44.0570817,12.5646003,IT
rivibike,Rivibike,"{'latitude': -23.7998, 'longitude': -46.0223, 'city': 'Riviera de São Lourenço', 'country': 'BR'}",/v2/networks/rivibike,"['Sobloco Construtora S/A', 'Associação dos Amigos da Riviera', 'Tembici']",https://riviera.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,-23.7998,-46.0223,BR
rmbikes,RMBikes,"{'latitude': 39.3374, 'longitude': -8.9374, 'city': 'Rio Maior', 'country': 'PT'}",/v2/networks/rmbikes,"['Município de Rio Maior', 'Wegoshare, Lda']",,,,True,,,,39.3374,-8.9374,PT
rower-powiatowy-sokolow-podlaski,Rower Powiatowy Sokołów Podlaski,"{'latitude': 52.4082, 'longitude': 22.2525, 'city': 'Sokołów Podlaski', 'country': 'PL'}",/v2/networks/rower-powiatowy-sokolow-podlaski,['Nextbike GmbH'],,Nextbike,,,,,,52.4082,22.2525,PL
rowerowe-lodzkie-rl-koluszki,Rowerowe Łódzkie,"{'latitude': 51.7401, 'longitude': 19.835, 'city': 'Koluszki', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-koluszki,['Nextbike GmbH'],,Nextbike,,,,,,51.7401,19.835,PL
rowerowe-lodzkie-rl-kutno,Rowerowe Łódzkie,"{'latitude': 52.2317, 'longitude': 19.3564, 'city': 'Kutno', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-kutno,['Nextbike GmbH'],,Nextbike,,,,,,52.2317,19.3564,PL
rowerowe-lodzkie-rl-lask,Rowerowe Łódzkie,"{'latitude': 51.5893, 'longitude': 19.142, 'city': 'Łask', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-lask,['Nextbike GmbH'],,Nextbike,,,,,,51.5893,19.142,PL
rowerowe-lodzkie-rl-lodz-rl,Rowerowe Łódzkie,"{'latitude': 51.7674, 'longitude': 19.4575, 'city': 'Łódź', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-lodz-rl,['Nextbike GmbH'],,Nextbike,,,,,,51.7674,19.4575,PL
rowerowe-lodzkie-rl-lowicz,Rowerowe Łódzkie,"{'latitude': 52.1057, 'longitude': 19.9381, 'city': 'Łowicz', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-lowicz,['Nextbike GmbH'],,Nextbike,,,,,,52.1057,19.9381,PL
rowerowe-lodzkie-rl-pabianice,Rowerowe Łódzkie,"{'latitude': 51.6651, 'longitude': 19.3548, 'city': 'Pabianice', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-pabianice,['Nextbike GmbH'],,Nextbike,,,,,,51.6651,19.3548,PL
rowerowe-lodzkie-rl-sieradz,Rowerowe Łódzkie,"{'latitude': 51.5902, 'longitude': 18.7382, 'city': 'Sieradz', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-sieradz,['Nextbike GmbH'],,Nextbike,,,,,,51.5902,18.7382,PL
rowerowe-lodzkie-rl-skierniewice,Rowerowe Łódzkie,"{'latitude': 51.9539, 'longitude': 20.1469, 'city': 'Skierniewice', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-skierniewice,['Nextbike GmbH'],,Nextbike,,,,,,51.9539,20.1469,PL
rowerowe-lodzkie-rl-zdunska-wola,Rowerowe Łódzkie,"{'latitude': 51.6011, 'longitude': 18.938, 'city': 'Zduńska Wola', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-zdunska-wola,['Nextbike GmbH'],,Nextbike,,,,,,51.6011,18.938,PL
rowerowe-lodzkie-rl-zgierz,Rowerowe Łódzkie,"{'latitude': 51.8551, 'longitude': 19.4068, 'city': 'Zgierz', 'country': 'PL'}",/v2/networks/rowerowe-lodzkie-rl-zgierz,['Nextbike GmbH'],,Nextbike,,,,,,51.8551,19.4068,PL
rsvg-bike,RSVG-Bike,"{'latitude': 50.7669, 'longitude': 7.37457, 'city': 'RSVG', 'country': 'DE'}",/v2/networks/rsvg-bike,['Nextbike GmbH'],,Nextbike,,,,,,50.7669,7.37457,DE
rtc-bike-share,RTC Bike Share,"{'latitude': 36.1438, 'longitude': -115.15682, 'city': 'Las Vegas, NV', 'country': 'US'}",/v2/networks/rtc-bike-share,"['RTC Southern Nevada, Inc', 'BCycle, LLC']",https://gbfs.bcycle.com/bcycle_rtcbikeshare/gbfs.json,BCycle,,,,,,36.1438,-115.15682,US
rubis-velo,Rubis'Vélo,"{'latitude': 46.2056, 'longitude': 5.2289, 'city': 'Bourg-en-Bresse', 'country': 'FR'}",/v2/networks/rubis-velo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/beb/gbfs.json,Ecovelo,,,,,,46.2056,5.2289,FR
rva-bikes,RVA Bike Share,"{'latitude': 37.53833, 'longitude': -77.43464, 'city': 'Richmond, VA', 'country': 'US'}",/v2/networks/rva-bikes,"['Richmond Department of Public Works', 'Wegoshare, Lda']",,,,True,,,,37.53833,-77.43464,US
rvk,RVK,"{'latitude': 50.7069, 'longitude': 6.87607, 'city': 'RVK e-Bike', 'country': 'DE'}",/v2/networks/rvk,['Nextbike GmbH'],,Nextbike,,,,,,50.7069,6.87607,DE
saluzzo,Saluzzo,"{'latitude': 44.6445404, 'longitude': 7.492735499999999, 'city': 'Saluzzo', 'country': 'IT'}",/v2/networks/saluzzo,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=51,,,,,44.6445404,7.492735499999999,IT
sanantonio,SWell Cycle,"{'latitude': 29.43701, 'longitude': -98.48236, 'city': 'San Antonio, TX', 'country': 'US'}",/v2/networks/sanantonio,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_sanantonio/gbfs.json,BCycle,,,,,,29.43701,-98.48236,US
santa-barbara,Santa Barbara BCycle,"{'latitude': 34.42178, 'longitude': -119.7001, 'city': 'Santa Barbara, CA', 'country': 'US'}",/v2/networks/santa-barbara,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_santabarbara/gbfs.json,BCycle,,,,,,34.42178,-119.7001,US
santa-cruz,Santa Cruz BCycle,"{'latitude': 36.97484, 'longitude': -122.0277, 'city': 'Santa Cruz, CA', 'country': 'US'}",/v2/networks/santa-cruz,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_santacruz/gbfs.json,BCycle,,,,,,36.97484,-122.0277,US
santana,Sântana Velo,"{'latitude': 46.3461, 'longitude': 21.5064, 'city': 'Sântana', 'country': 'RO'}",/v2/networks/santana,['PBSC Urban Solutions'],https://santana.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,46.3461,21.5064,RO
santander-brunel,Santander Cycles - Brunel,"{'latitude': 51.5463, 'longitude': -0.48048, 'city': 'Brunel University', 'country': 'GB'}",/v2/networks/santander-brunel,['Nextbike GmbH'],,Nextbike,,,,,,51.5463,-0.48048,GB
santander-cycles,Santander Cycles,"{'latitude': 51.51121389999999, 'longitude': -0.1198244, 'city': 'London', 'country': 'GB'}",/v2/networks/santander-cycles,"['PBSC', 'Serco Group plc']",,Bixi,,,,,,51.51121389999999,-0.1198244,GB
santander-cycles-mk-milton-keynes,Santander Cycles MK,"{'latitude': 52.0406, 'longitude': -0.759417, 'city': 'Milton Keynes', 'country': 'GB'}",/v2/networks/santander-cycles-mk-milton-keynes,['Nextbike GmbH'],,Nextbike,,,,,,52.0406,-0.759417,GB
santander-cycles-swansea-swansea-university,Santander Cycles,"{'latitude': 51.6106, 'longitude': -3.9764, 'city': 'Swansea', 'country': 'GB'}",/v2/networks/santander-cycles-swansea-swansea-university,['Nextbike GmbH'],,Nextbike,,,,,,51.6106,-3.9764,GB
santander-monchengladbach,Santander Mönchengladbach,"{'latitude': 51.1817, 'longitude': 6.43578, 'city': 'Mönchengladbach', 'country': 'DE'}",/v2/networks/santander-monchengladbach,['Nextbike GmbH'],,Nextbike,,,,,,51.1817,6.43578,DE
sap-walldorf,SAP Walldorf,"{'latitude': 49.2945, 'longitude': 8.62324, 'city': 'Walldorf', 'country': 'DE'}",/v2/networks/sap-walldorf,['Nextbike GmbH'],,Nextbike,,,,,,49.2945,8.62324,DE
saturn,Saturn,"{'latitude': 43.82, 'longitude': 28.7445, 'city': 'Saturn', 'country': 'RO'}",/v2/networks/saturn,['Nextbike GmbH'],,Nextbike,,,,,,43.82,28.7445,RO
savigliano,Savigliano,"{'latitude': 44.6470327, 'longitude': 7.662463499999999, 'city': 'Savigliano', 'country': 'IT'}",/v2/networks/savigliano,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=52,,,,,44.6470327,7.662463499999999,IT
savona,Savona,"{'latitude': 44.29516444397244, 'longitude': 8.463126708984431, 'city': 'Savona', 'country': 'IT'}",/v2/networks/savona,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=195,,,,,44.29516444397244,8.463126708984431,IT
scegli-in-bici,Scegli in Bici,"{'latitude': 45.134914104864116, 'longitude': 10.0222648619018, 'city': 'Cremona', 'country': 'IT'}",/v2/networks/scegli-in-bici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=178,,,,,45.134914104864116,10.0222648619018,IT
sellero,Sellero,"{'latitude': 46.06304765446406, 'longitude': 10.353434085845947, 'city': 'Sellero', 'country': 'IT'}",/v2/networks/sellero,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=85,,,,,46.06304765446406,10.353434085845947,IT
semo,semo,"{'latitude': 49.22, 'longitude': 1.17, 'city': ""Communauté d'agglomération Seine-Eure"", 'country': 'FR'}",/v2/networks/semo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/semo/gbfs.json,Ecovelo,,,,,,49.22,1.17,FR
senica-bajk,SENICA BAJK,"{'latitude': 48.676, 'longitude': 17.3642, 'city': 'Senica', 'country': 'SK'}",/v2/networks/senica-bajk,['Nextbike GmbH'],,Nextbike,,,,,,48.676,17.3642,SK
seoul-bike,Seoul Bike 따릉이,"{'latitude': 37.5664, 'longitude': 126.9785, 'city': 'Seoul', 'country': 'KR'}",/v2/networks/seoul-bike,['Seoul Metropolitan Government'],,,,,,,,37.5664,126.9785,KR
sevici,Sevici,"{'latitude': 37.3880961, 'longitude': -5.9823299, 'city': 'Sevilla', 'country': 'ES'}",/v2/networks/sevici,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,,37.3880961,-5.9823299,ES
shymkentbike,Shymkentbike,"{'latitude': 42.3184, 'longitude': 69.5978, 'city': 'Shymkent', 'country': 'KZ'}",/v2/networks/shymkentbike,"['Velobike.kz, LLP', 'Smoove']",,Velobike,,,,,,42.3184,69.5978,KZ
sibiu,Sibiu Bike Share,"{'latitude': 45.7963, 'longitude': 24.1518, 'city': 'Sibiu', 'country': 'RO'}",/v2/networks/sibiu,['PBSC Urban Solutions'],https://sibiu.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,45.7963,24.1518,RO
sitycleta-las-palmas-las-palmas-de-gran-canaria,Sitycleta,"{'latitude': 28.1236, 'longitude': -15.4366, 'city': 'Las Palmas de Gran Canaria', 'country': 'ES'}",/v2/networks/sitycleta-las-palmas-las-palmas-de-gran-canaria,['Nextbike GmbH'],,Nextbike,,,,,,28.1236,-15.4366,ES
sixt-riga,SiXT,"{'latitude': 56.9453, 'longitude': 24.1033, 'city': 'Rīga', 'country': 'LV'}",/v2/networks/sixt-riga,['Nextbike GmbH'],,Nextbike,,,,,,56.9453,24.1033,LV
ski-rower-chelm,Chełmski Rower,"{'latitude': 51.1318, 'longitude': 23.4755, 'city': 'Chełm', 'country': 'PL'}",/v2/networks/ski-rower-chelm,['Nextbike GmbH'],,Nextbike,,,,,,51.1318,23.4755,PL
skrova-bike,Skrova Bysykkel,"{'latitude': 68.1669, 'longitude': 14.6611, 'city': 'Skrova', 'country': 'NO'}",/v2/networks/skrova-bike,"['UIP Drift AS', 'Skrova Outdoor Photo Spot (SOPS)', 'Skrova Næringsforening', 'Urban Sharing']",,,,,,,,68.1669,14.6611,NO
slatina-velo-city,Slatina Velo City,"{'latitude': 44.4299, 'longitude': 24.3716, 'city': 'Slatina', 'country': 'RO'}",/v2/networks/slatina-velo-city,['Nextbike GmbH'],,Nextbike,,,,,,44.4299,24.3716,RO
slovnaft-bajk,Slovnaft BAjk,"{'latitude': 48.1514, 'longitude': 17.1056, 'city': 'Bratislava', 'country': 'SK'}",/v2/networks/slovnaft-bajk,"['Dopravný podnik Bratislava', 'Bratislavská integrovaná doprava, a.s.', 'Hlavné mesto SR Bratislava']",,,,,,,,48.1514,17.1056,SK
sobi-hamilton,SoBi,"{'latitude': 43.25643601915583, 'longitude': -79.86929655075073, 'city': 'Hamilton, ON', 'country': 'CA'}",/v2/networks/sobi-hamilton,['Social Bicycles Inc.'],https://hamilton.socialbicycles.com/opendata/gbfs.json,,,,,,,43.25643601915583,-79.86929655075073,CA
sobi-long-beach,SoBi,"{'latitude': 33.76897, 'longitude': -118.19164, 'city': 'Long Beach, CA', 'country': 'US'}",/v2/networks/sobi-long-beach,['Social Bicycles Inc.'],https://www.longbeachbikeshare.com/opendata/gbfs.json,,,,,,,33.76897,-118.19164,US
sondrio,Sondrio,"{'latitude': 46.1698583, 'longitude': 9.8787674, 'city': 'Sondrio', 'country': 'IT'}",/v2/networks/sondrio,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=213,,,,,46.1698583,9.8787674,IT
speziainbici,Speziainbici,"{'latitude': 44.1024504, 'longitude': 9.824082599999999, 'city': 'La Spezia', 'country': 'IT'}",/v2/networks/speziainbici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=137,,,,,44.1024504,9.824082599999999,IT
sprintrad,sprintRAD,"{'latitude': 52.3721, 'longitude': 9.73569, 'city': 'Hannover', 'country': 'DE'}",/v2/networks/sprintrad,['Nextbike GmbH'],,Nextbike,,,,,,52.3721,9.73569,DE
sprottenflotte-kiel,Sprottenflotte,"{'latitude': 54.2837, 'longitude': 10.13213, 'city': 'Kiel', 'country': 'DE'}",/v2/networks/sprottenflotte-kiel,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/2/donkey_kiel/gbfs,,,,,,,54.2837,10.13213,DE
stadtrad-hamburg-db,StadtRAD Hamburg,"{'latitude': 53.550308, 'longitude': 10.00063, 'city': 'Hamburg', 'country': 'DE'}",/v2/networks/stadtrad-hamburg-db,['Deutsche Bahn AG'],https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/v2/de/StadtRadHamburg/gbfs,deutschebahn,,,,,,53.550308,10.00063,DE
stadtrad-innsbruck,Stadtrad,"{'latitude': 47.2632, 'longitude': 11.3961, 'city': 'Innsbruck', 'country': 'AT'}",/v2/networks/stadtrad-innsbruck,['Nextbike GmbH'],,Nextbike,,,,,,47.2632,11.3961,AT
stadtrad-lueneburg,StadtRAD Lüneburg,"{'latitude': 53.248697, 'longitude': 10.407776, 'city': 'Lüneburg', 'country': 'DE'}",/v2/networks/stadtrad-lueneburg,['Deutsche Bahn AG'],https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/v2/de/StadtRADLueneburg/gbfs,deutschebahn,,,,,,53.248697,10.407776,DE
stadtrad-stuttgart,RegioRadStuttgart,"{'latitude': 48.778147, 'longitude': 9.1801512, 'city': 'Stuttgart', 'country': 'DE'}",/v2/networks/stadtrad-stuttgart,['Deutsche Bahn AG'],https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/v2/de/RegioRadStuttgart/gbfs,deutschebahn,,,,,,48.778147,9.1801512,DE
stari-grad-hvar,Hvar,"{'latitude': 43.1841, 'longitude': 16.5886, 'city': 'Stari Grad', 'country': 'HR'}",/v2/networks/stari-grad-hvar,['Nextbike GmbH'],,Nextbike,,,,,,43.1841,16.5886,HR
styr-staell-goeteborg,"Styr & Ställ (Sweden, Göteborg)","{'latitude': 57.6902, 'longitude': 11.9881, 'city': 'Göteborg', 'country': 'SE'}",/v2/networks/styr-staell-goeteborg,['Nextbike GmbH'],,Nextbike,,,,,,57.6902,11.9881,SE
summit-bike-share,Summit Bike Share,"{'latitude': 40.6474, 'longitude': -111.4981, 'city': 'Park City, UT', 'country': 'US'}",/v2/networks/summit-bike-share,"['Summit County Department of Transportation', 'Wegoshare, Lda']",,,,True,,,,40.6474,-111.4981,US
swa-rad-augsburg,SWA Rad,"{'latitude': 48.3647, 'longitude': 10.8916, 'city': 'Augsburg', 'country': 'DE'}",/v2/networks/swa-rad-augsburg,['Nextbike GmbH'],,,,,,,,48.3647,10.8916,DE
system-roweru-gminnego-pielgrzymka,System Roweru Gminnego Poland,"{'latitude': 51.1185, 'longitude': 15.8153, 'city': 'Pielgrzymka', 'country': 'PL'}",/v2/networks/system-roweru-gminnego-pielgrzymka,['Nextbike GmbH'],,Nextbike,,,,,,51.1185,15.8153,PL
tallinja-bike,Tallinja Bike,"{'latitude': 35.8992, 'longitude': 14.5141, 'city': 'Valletta - Malta - Gozo', 'country': 'MT'}",/v2/networks/tallinja-bike,['Instituto Tecnológico de Castilla y León (ITCL)'],,bicicard,,,,,,35.8992,14.5141,MT
tanlib,Vélo tanlib,"{'latitude': 46.3258, 'longitude': -0.4606, 'city': 'Niort', 'country': 'FR'}",/v2/networks/tanlib,['Ecovelo'],https://api.gbfs.ecovelo.mobi/tanlib/gbfs.json,Ecovelo,,True,,,,46.3258,-0.4606,FR
tashu,Tashu,"{'latitude': 36.349, 'longitude': 127.3848, 'city': '대전 (Daejeon)', 'country': 'KR'}",/v2/networks/tashu,['Daejeon Metropolitan City'],,,,,,,,36.349,127.3848,KR
telofun,Tel-O-Fun,"{'latitude': 32.087053, 'longitude': 34.789776, 'city': ""Tel Aviv-Yaffo, Giv'atayim, Ramat-Gan"", 'country': 'IL'}",/v2/networks/telofun,['FSM Ground Services Ltd.'],,fsm,,,,,,32.087053,34.789776,IL
tembici-bogota,Tembici,"{'latitude': 4.6569, 'longitude': -74.0656, 'city': 'Bogotá', 'country': 'CO'}",/v2/networks/tembici-bogota,"['M1 Transportes Sustentáveis Ltda.', 'Tembici']",https://bogota.publicbikesystem.net/customer/gbfs/v2/gbfs.json,,,,,,,4.6569,-74.0656,CO
tempo-velo,Tempo Vélo,"{'latitude': 44.2049, 'longitude': 0.6212, 'city': 'Agen', 'country': 'FR'}",/v2/networks/tempo-velo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/tempovelo/gbfs.json,Ecovelo,,True,,,,44.2049,0.6212,FR
terni,Terni,"{'latitude': 42.5636168, 'longitude': 12.6426604, 'city': 'Terni', 'country': 'IT'}",/v2/networks/terni,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=134,,,,,42.5636168,12.6426604,IT
thessbike,ThessBike,"{'latitude': 40.6403167, 'longitude': 22.9352716, 'city': 'Thessaloniki', 'country': 'GR'}",/v2/networks/thessbike,"['Brainbox Technology', 'Smoove SAS']",,EasyBike,,,,,,40.6403167,22.9352716,GR
thun,Donkey Republic Thun,"{'latitude': 46.7576, 'longitude': 7.6287, 'city': 'Thun', 'country': 'CH'}",/v2/networks/thun,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/2/donkey_thun/gbfs.json,,,,,,,46.7576,7.6287,CH
ti-velo,Ti Vélo,"{'latitude': 48.4512, 'longitude': -4.2551, 'city': 'Landernau', 'country': 'FR'}",/v2/networks/ti-velo,['Fifteen SAS'],https://gateway.prod.partners-fs37hd8.zoov.site/gbfs/2.2/landerneau/en/gbfs.json?&key=M2RjMTgyODYtZDM0OS00NjI0LWJiMjMtYzhmYjVlMDI0MzM0,,https://www.data.gouv.fr/fr/datasets/r/e32b6154-ab60-4eca-8271-0ce846c7bace,,"{'name': 'Open Data Commons Open Database License (ODbL)', 'url': 'http://opendatacommons.org/licenses/odbl/summary/'}",,,48.4512,-4.2551,FR
tigullionbike,Tigullionbike,"{'latitude': 44.272554, 'longitude': 9.395714, 'city': 'Sestri Levante - Lavagna', 'country': 'IT'}",/v2/networks/tigullionbike,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=80,,,,,44.272554,9.395714,IT
tirano-in-bici,Tirano in Bici,"{'latitude': 46.216168, 'longitude': 10.1696056, 'city': 'Tirano', 'country': 'IT'}",/v2/networks/tirano-in-bici,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=141,,,,,46.216168,10.1696056,IT
tlp-velo,Tarbes et Lourdes vls,"{'latitude': 43.23, 'longitude': 0.07, 'city': 'Tarbes, Lourdes', 'country': 'FR'}",/v2/networks/tlp-velo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/tlpmobilites/gbfs.json,Ecovelo,,True,,,,43.23,0.07,FR
torrentbici,TorrentBici,"{'latitude': 39.4319, 'longitude': -0.473, 'city': 'Torrent', 'country': 'ES'}",/v2/networks/torrentbici,['Nextbike GmbH'],,Nextbike,,,,,,39.4319,-0.473,ES
torvelo,Torvelo,"{'latitude': 53.0138, 'longitude': 18.5984, 'city': 'Toruń', 'country': 'PL'}",/v2/networks/torvelo,['Bike U Sp. z o.o.'],,Bike U,,,,,,53.0138,18.5984,PL
toyama-cyclocity,cyclocity,"{'latitude': 36.6959518, 'longitude': 137.2136768, 'city': '富山市', 'country': 'JP'}",/v2/networks/toyama-cyclocity,['JCDecaux'],,Cyclocity,https://developer.jcdecaux.com,,"{'name': 'Open Licence', 'url': 'https://developer.jcdecaux.com/#/opendata/licence'}",,,36.6959518,137.2136768,JP
tradate,Tradate,"{'latitude': 45.70938576720161, 'longitude': 8.915993391601548, 'city': 'Tradate', 'country': 'IT'}",/v2/networks/tradate,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=198,,,,,45.70938576720161,8.915993391601548,IT
treviso,Treviso,"{'latitude': 45.6669011, 'longitude': 12.243039, 'city': 'Treviso', 'country': 'IT'}",/v2/networks/treviso,['Comunicare S.r.l.'],,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=179,,,,,45.6669011,12.243039,IT
trofinetes,Trofinetes,"{'latitude': 41.3436, 'longitude': -8.553, 'city': 'Trofa', 'country': 'PT'}",/v2/networks/trofinetes,"['Município de Trofa', 'Share2Go - Mobilidade Partilhada, Sociedade Unipessoal Lda']",,,,,,True,,41.3436,-8.553,PT
